Airline ID,Departure,Destination
FL,ATL,MDW
FL,ATL,MKE
FL,ATL,MSP
FL,ATL,MSY
FL,ATL,NAS
FL,ATL,OKC
FL,ATL,ORF
FL,ATL,PBI
FL,ATL,PHL
FL,ATL,PHX
FL,ATL,PIT
FL,ATL,PUJ
FL,ATL,RDU
FL,ATL,RIC
FL,ATL,RSW
FL,ATL,SAN
FL,ATL,SAT
FL,ATL,SDF
FL,ATL,SFO
FL,ATL,SJU
FL,ATL,STL
FL,ATL,TPA
FL,AUA,ATL
FL,AUA,BWI
FL,AUA,MCO
FL,AUS,ATL
FL,AUS,CUN
FL,AUS,DEN
FL,AUS,ELP
FL,AUS,HRL
FL,AUS,MCO
FL,AUS,MDW
FL,AUS,OAK
FL,AUS,SJC
FL,AUS,SMF
FL,BDL,ATL
FL,BDL,BWI
FL,BDL,MCO
FL,BDL,MDW
FL,BHM,BWI
FL,BHM,DAL
FL,BHM,LAS
FL,BHM,MCO
FL,BHM,TPA
FL,BNA,BWI
FL,BNA,CHS
FL,BNA,HOU
FL,BNA,MCO
FL,BNA,MDW
FL,BNA,PIT
FL,BNA,PVD
FL,BNA,TPA
FL,BOI,DEN
FL,BOS,ATL
FL,BOS,BWI
FL,BOS,CAK
FL,BOS,MCO
FL,BOS,MDW
FL,BUF,BWI
FL,BUF,FLL
FL,BUF,MCO
FL,BUF,MDW
FL,BUR,LAS
FL,BWI,ABQ
FL,BWI,ALB
FL,BWI,ATL
FL,BWI,AUA
FL,BWI,AUS
FL,BWI,BDL
FL,BWI,BNA
FL,BWI,BOS
FL,BWI,BUF
FL,BWI,CLE
FL,BWI,CLT
FL,BWI,CMH
FL,BWI,CUN
FL,BWI,DAY
FL,BWI,DEN
FL,BWI,DTW
FL,BWI,FLL
FL,BWI,FNT
FL,BWI,IND
FL,BWI,ISP
FL,BWI,LAS
FL,BWI,LAX
FL,BWI,MBJ
FL,BWI,MCO
FL,BWI,MDW
FL,BWI,MEM
FL,BWI,MHT
FL,BWI,MSY
FL,BWI,NAS
FL,BWI,ORF
FL,BWI,PHX
FL,BWI,PIT
FL,BWI,PUJ
FL,BWI,PVD
FL,BWI,PWM
FL,BWI,RDU
FL,BWI,ROC
FL,BWI,RSW
FL,BWI,SAN
FL,BWI,SAT
FL,BWI,SDF
FL,BWI,SJU
FL,BWI,SLC
FL,BWI,STL
FL,BWI,TPA
FL,CAK,ATL
FL,CAK,BOS
FL,CAK,LGA
FL,CAK,MCO
FL,CAK,TPA
FL,CHS,BWI
FL,CHS,MDW
FL,CHS,TPA
FL,CLE,DEN
FL,CLE,MDW
FL,CLT,BWI
FL,CLT,MCO
FL,CLT,MDW
FL,CMH,ATL
FL,CMH,BWI
FL,CMH,MDW
FL,CMH,RNO
FL,CMH,STL
FL,CRP,LBB
FL,CUN,ATL
FL,CUN,AUS
FL,CUN,BWI
FL,CUN,DEN
FL,CUN,MDW
FL,CUN,MKE
FL,CUN,SAT
FL,DAL,AMA
FL,DAL,AUS
FL,DAL,BHM
FL,DAL,HOU
FL,DAL,LBB
FL,DAL,LIT
FL,DAL,MAF
FL,DAL,MCI
FL,DAL,MSY
FL,DAL,OKC
FL,DAL,SAT
FL,DAL,SEA
FL,DAL,SFO
FL,DAL,SLC
FL,DAL,STL
FL,DAY,ATL
FL,DAY,BWI
FL,DAY,TPA
FL,DCA,ATL
FL,DCA,MKE
FL,DCA,RSW
FL,DEN,ABQ
FL,DEN,AMA
FL,DEN,ATL
FL,DEN,BNA
FL,DEN,BWI
FL,DEN,CMH
FL,DEN,CUN
FL,DEN,GEG
FL,DEN,IND
FL,DEN,LAS
FL,DEN,LAX
FL,DEN,MCI
FL,DEN,MCO
FL,DEN,MDW
FL,DEN,MKE
FL,DEN,MSP
FL,DEN,MSY
FL,DEN,OKC
FL,DEN,OMA
FL,DEN,ONT
FL,DEN,ORF
FL,DEN,PHX
FL,DEN,SAN
FL,DEN,SAT
FL,DEN,SJD
FL,DEN,SLC
FL,DEN,SMF
FL,DEN,SNA
FL,DEN,TPA
FL,DEN,TUS
FL,DFW,AUS
FL,DSM,MDW
FL,DSM,PHX
FL,DTW,ATL
FL,DTW,BWI
FL,DTW,LAX
FL,DTW,MDW
FL,ELP,LAX
FL,ELP,PHL
FL,ELP,SAT
FL,EWR,BNA
FL,EWR,MDW
FL,EWR,MSY
FL,EYW,TPA
FL,FLL,ATL
FL,FLL,AUS
FL,FLL,BWI
FL,FLL,HOU
FL,FLL,MKE
FL,FLL,MSY
FL,FLL,PHX
FL,FLL,SFO
FL,FLL,SJU
FL,FLL,TPA
FL,FNT,BWI
FL,FNT,MCO
FL,FNT,TPA
FL,GEG,DEN
FL,GRR,STL
FL,GSP,MDW
FL,HOU,ATL
FL,HOU,AUS
FL,HOU,BWI
FL,HOU,CHS
FL,HOU,CLT
FL,HOU,CRP
FL,HOU,DAL
FL,HOU,DEN
FL,HOU,GSP
FL,HOU,HRL
FL,HOU,ISP
FL,HOU,LAS
FL,HOU,LAX
FL,HOU,LIT
FL,HOU,MCI
FL,HOU,MCO
FL,HOU,MDW
FL,HOU,MSY
FL,HOU,OKC
FL,HOU,PHX
FL,HOU,PVD
FL,HOU,RDU
FL,HOU,SAT
FL,HOU,SNA
FL,HOU,TPA
FL,HOU,TUL
FL,HRL,HOU
FL,HRL,MAF
FL,IAD,DEN
FL,IAD,MDW
FL,IAD,TPA
FL,ICT,DAL
FL,ICT,MDW
FL,IND,ATL
FL,IND,BWI
FL,IND,DEN
FL,IND,LAS
FL,IND,MCI
FL,IND,MCO
FL,IND,TPA
FL,ISP,BWI
FL,ISP,FLL
FL,ISP,MCO
FL,ISP,SNA
FL,ISP,TPA
FL,JAN,HOU
FL,JAN,MCO
FL,JAX,ATL
FL,JAX,BWI
FL,LAS,ATL
FL,LAS,AUS
FL,LAS,BUR
FL,LAS,BWI
FL,LAS,DEN
FL,LAS,HOU
FL,LAS,IND
FL,LAS,LAX
FL,LAS,MDW
FL,LAS,MKE
FL,LAS,OAK
FL,LAS,PHX
FL,LAS,PVD
FL,LAS,RDU
FL,LAS,RNO
FL,LAS,SAN
FL,LAS,SAT
FL,LAS,SEA
FL,LAS,SLC
FL,LAS,SMF
FL,LAS,SNA
FL,LAS,TPA
FL,LAS,TUS
FL,LAX,ATL
FL,LAX,DEN
FL,LAX,HOU
FL,LAX,LAS
FL,LAX,MDW
FL,LAX,MKE
FL,LAX,OAK
FL,LAX,PWM
FL,LAX,RNO
FL,LBB,DAL
FL,LBB,HRL
FL,LBB,LAS
FL,LGA,ATL
FL,LGA,CAK
FL,LGA,MDW
FL,LIT,BWI
FL,LIT,DAL
FL,LIT,STL
FL,MAF,DAL
FL,MBJ,ATL
FL,MBJ,BWI
FL,MBJ,MCO
FL,MBJ,MDW
FL,MCI,ATL
FL,MCI,BWI
FL,MCI,DAL
FL,MCI,DEN
FL,MCI,IND
FL,MCI,LAS
FL,MCI,LAX
FL,MCI,MCO
FL,MCI,MDW
FL,MCI,MKE
FL,MCI,MSP
FL,MCI,MSY
FL,MCI,PDX
FL,MCI,PHL
FL,MCI,SEA
FL,MCI,SFO
FL,MCI,STL
FL,MCI,TPA
FL,MCO,ALB
FL,MCO,ATL
FL,MCO,AUA
FL,MCO,AUS
FL,MCO,BDL
FL,MCO,BHM
FL,MCO,BNA
FL,MCO,BOS
FL,MCO,BUF
FL,MCO,BWI
FL,MCO,CAK
FL,MCO,CLT
FL,MCO,DEN
FL,MCO,HOU
FL,MCO,IND
FL,MCO,ISP
FL,MCO,JAN
FL,MCO,MBJ
FL,MCO,MDW
FL,MCO,MEM
FL,MCO,MKE
FL,MCO,MSP
FL,MCO,MSY
FL,MCO,ORF
FL,MCO,PHL
FL,MCO,PHX
FL,MCO,PIT
FL,MCO,PVD
FL,MCO,RDU
FL,MCO,SAT
FL,MCO,SDF
FL,MCO,SJU
FL,MCO,STL
FL,MDW,ABQ
FL,MDW,ALB
FL,MDW,ATL
FL,MDW,AUS
FL,MDW,BDL
FL,MDW,BHM
FL,MDW,BNA
FL,MDW,BOS
FL,MDW,BUF
FL,MDW,BWI
FL,MDW,CHS
FL,MDW,CLE
FL,MDW,CLT
FL,MDW,CMH
FL,MDW,CUN
FL,MDW,DEN
FL,MDW,DSM
FL,MDW,DTW
FL,MDW,EWR
FL,MDW,GSP
FL,MDW,HOU
FL,MDW,IAD
FL,MDW,ICT
FL,MDW,JAN
FL,MDW,LAS
FL,MDW,LAX
FL,MDW,LGA
FL,MDW,LIT
FL,MDW,MBJ
FL,MDW,MCI
FL,MDW,MCO
FL,MDW,MEM
FL,MDW,MHT
FL,MDW,MSP
FL,MDW,MSY
FL,MDW,OAK
FL,MDW,OKC
FL,MDW,OMA
FL,MDW,ONT
FL,MDW,ORF
FL,MDW,PDX
FL,MDW,PHL
FL,MDW,PHX
FL,MDW,PIT
FL,MDW,PUJ
FL,MDW,PVD
FL,MDW,RDU
FL,MDW,ROC
FL,MDW,RSW
FL,MDW,SAN
FL,MDW,SAT
FL,MDW,SDF
FL,MDW,SEA
FL,MDW,SFO
FL,MDW,SJC
FL,MDW,SLC
FL,MDW,SMF
FL,MDW,STL
FL,MDW,TPA
FL,MDW,TUL
FL,MDW,TUS
FL,MEM,BWI
FL,MEM,HOU
FL,MEM,LAS
FL,MEM,MCO
FL,MEM,MDW
FL,MEM,TPA
FL,MEX,SAT
FL,MEX,SNA
FL,MHT,BWI
FL,MHT,MDW
FL,MHT,MSP
FL,MHT,TPA
FL,MKE,ATL
FL,MKE,BOS
FL,MKE,BWI
FL,MKE,CUN
FL,MKE,DCA
FL,MKE,DEN
FL,MKE,FLL
FL,MKE,LAS
FL,MKE,LAX
FL,MKE,MCI
FL,MKE,MCO
FL,MKE,MSP
FL,MKE,MSY
FL,MKE,PHX
FL,MKE,RSW
FL,MKE,SEA
FL,MKE,SFO
FL,MKE,STL
FL,MKE,TPA
FL,MSP,ATL
FL,MSP,DEN
FL,MSP,MCI
FL,MSP,MCO
FL,MSP,MDW
FL,MSP,MKE
FL,MSP,OAK
FL,MSP,PHX
FL,MSP,STL
FL,MSY,ATL
FL,MSY,AUS
FL,MSY,BWI
FL,MSY,DAL
FL,MSY,DEN
FL,MSY,EWR
FL,MSY,EYW
FL,MSY,FLL
FL,MSY,HOU
FL,MSY,LAS
FL,MSY,MCI
FL,MSY,MCO
FL,MSY,MDW
FL,MSY,MKE
FL,MSY,SAN
FL,MSY,STL
FL,MSY,TPA
FL,NAS,ATL
FL,NAS,BWI
FL,OAK,CMH
FL,OAK,DEN
FL,OAK,LAS
FL,OAK,LAX
FL,OAK,MDW
FL,OAK,OKC
FL,OAK,SNA
FL,OKC,ATL
FL,OKC,BWI
FL,OKC,DAL
FL,OKC,DEN
FL,OKC,HOU
FL,OKC,LAS
FL,OKC,MDW
FL,OKC,STL
FL,OMA,MDW
FL,OMA,SAN
FL,OMA,STL
FL,ONT,DEN
FL,ONT,LAS
FL,ORF,ATL
FL,ORF,BWI
FL,ORF,MCO
FL,ORF,MDW
FL,PBI,ATL
FL,PDX,DEN
FL,PDX,MDW
FL,PDX,OAK
FL,PDX,OKC
FL,PHL,ATL
FL,PHL,DEN
FL,PHL,FLL
FL,PHL,ICT
FL,PHL,MCO
FL,PHL,MDW
FL,PHL,PHX
FL,PHX,ABQ
FL,PHX,ATL
FL,PHX,DEN
FL,PHX,FLL
FL,PHX,HOU
FL,PHX,LAS
FL,PHX,OAK
FL,PHX,ONT
FL,PHX,PDX
FL,PHX,PHL
FL,PHX,SAN
FL,PHX,SJC
FL,PHX,SNA
FL,PIT,ATL
FL,PIT,BWI
FL,PIT,MCO
FL,PIT,MDW
FL,PIT,TPA
FL,PUJ,ATL
FL,PUJ,BWI
FL,PUJ,MDW
FL,PVD,BWI
FL,PVD,LAS
FL,PVD,MCO
FL,PVD,MDW
FL,PVD,SAN
FL,PVD,SLC
FL,PWM,BWI
FL,RDU,ATL
FL,RDU,BNA
FL,RDU,BWI
FL,RDU,MCO
FL,RDU,MDW
FL,RDU,SFO
FL,RDU,TPA
FL,RIC,ATL
FL,RNO,DEN
FL,RNO,MDW
FL,ROC,MCO
FL,ROC,MDW
FL,RSW,ATL
FL,RSW,BWI
FL,RSW,DCA
FL,RSW,MDW
FL,SAN,ATL
FL,SAN,BWI
FL,SAN,DEN
FL,SAN,HOU
FL,SAN,LAS
FL,SAN,MCI
FL,SAN,PHX
FL,SAN,RNO
FL,SAN,SAT
FL,SAN,SDF
FL,SAN,SJC
FL,SAT,ATL
FL,SAT,BWI
FL,SAT,CUN
FL,SAT,DAL
FL,SAT,DEN
FL,SAT,HOU
FL,SAT,LAS
FL,SAT,LAX
FL,SAT,MCO
FL,SAT,MDW
FL,SAT,MEX
FL,SAT,PHX
FL,SAT,STL
FL,SAT,TPA
FL,SDF,ATL
FL,SDF,BWI
FL,SDF,MCO
FL,SDF,MDW
FL,SEA,BWI
FL,SEA,DEN
FL,SEA,LAS
FL,SEA,MDW
FL,SEA,MKE
FL,SEA,OAK
FL,SEA,PHX
FL,SEA,SAN
FL,SEA,SLC
FL,SEA,SMF
FL,SFO,ATL
FL,SFO,DEN
FL,SFO,MDW
FL,SFO,MKE
FL,SFO,ORF
FL,SJC,DEN
FL,SJC,LAS
FL,SJC,LAX
FL,SJC,SAN
FL,SJD,DEN
FL,SJD,SNA
FL,SJU,ATL
FL,SJU,FLL
FL,SJU,MCO
FL,SJU,ONT
FL,SLC,BWI
FL,SLC,LAS
FL,SLC,MDW
FL,SLC,MHT
FL,SLC,OAK
FL,SLC,PDX
FL,SLC,SEA
FL,SLC,TUS
FL,SMF,DEN
FL,SMF,LAS
FL,SMF,LAX
FL,SMF,PHX
FL,SMF,SAN
FL,SMF,SEA
FL,SMF,SNA
FL,SNA,DEN
FL,SNA,LAS
FL,SNA,MEX
FL,SNA,OAK
FL,SNA,PHX
FL,SNA,SFO
FL,SNA,SJD
FL,STL,ATL
FL,STL,BNA
FL,STL,BWI
FL,STL,CMH
FL,STL,DAL
FL,STL,DEN
FL,STL,DFW
FL,STL,DTW
FL,STL,FLL
FL,STL,GRR
FL,STL,LAS
FL,STL,LAX
FL,STL,MCI
FL,STL,MDW
FL,STL,MKE
FL,STL,MSP
FL,STL,MSY
FL,STL,OKC
FL,STL,OMA
FL,STL,PHL
FL,STL,RDU
FL,STL,SAT
FL,STL,TPA
FL,TPA,ALB
FL,TPA,ATL
FL,TPA,BDL
FL,TPA,BHM
FL,TPA,BWI
FL,TPA,CAK
FL,TPA,CMH
FL,TPA,DAY
FL,TPA,EYW
FL,TPA,FLL
FL,TPA,HOU
FL,TPA,IND
FL,TPA,ISP
FL,TPA,MCI
FL,TPA,MDW
FL,TPA,MKE
FL,TPA,MSY
FL,TPA,PDX
FL,TPA,PHX
FL,TPA,PIT
FL,TPA,PVD
FL,TPA,RDU
FL,TPA,SAT
FL,TPA,SEA
FL,TPA,SJU
FL,TPA,STL
FL,TUL,DEN
FL,TUS,LAS
FL,TUS,LAX
FL,TUS,MDW
FL,TUS,SJC
FM,AOG,PVG
FM,BAV,SHA
FM,BKK,PVG
FM,CAN,HGH
FM,CAN,NKG
FM,CAN,PVG
FM,CAN,SHA
FM,CAN,WNZ
FM,CAN,XMN
FM,CGO,HGH
FM,CGO,PVG
FM,CGO,SHA
FM,CGQ,PVG
FM,CKG,SHA
FM,CKG,TXN
FM,CSX,SHA
FM,CTU,PVG
FM,CTU,SHA
FM,CTU,TXN
FM,DDG,TAO
FM,DLC,PVG
FM,DSN,XIY
FM,DYG,PVG
FM,FOC,SHA
FM,FUG,SHA
FM,GMP,SHA
FM,HAK,PVG
FM,HET,HLD
FM,HET,SHA
FM,HGH,CAN
FM,HGH,CGO
FM,HGH,HKG
FM,HGH,PEK
FM,HKG,HGH
FM,HKG,NGB
FM,HKG,NKG
FM,HKG,PVG
FM,HKG,SHA
FM,HKT,PVG
FM,HLD,HET
FM,HND,SHA
FM,HRB,PVG
FM,HTN,URC
FM,ICN,PVG
FM,INC,PVG
FM,JGS,SHA
FM,JHG,KMG
FM,JMU,TAO
FM,JNG,SHA
FM,JNZ,PVG
FM,JXA,TAO
FM,KHN,SHA
FM,KIX,PVG
FM,KMG,JHG
FM,KMG,SHA
FM,KWE,PVG
FM,KWE,SHA
FM,KWL,PVG
FM,KWL,SHA
FM,LHW,SHA
FM,LYG,SHA
FM,LYI,SHA
FM,MFM,PVG
FM,MFM,SHA
FM,MIG,PVG
FM,NDG,TAO
FM,NGB,HKG
FM,NKG,CAN
FM,NKG,HKG
FM,NNG,PVG
FM,NNG,SHA
FM,PEK,HGH
FM,PEK,SHA
FM,PUS,PVG
FM,PUS,TAO
FM,PVG,AOG
FM,PVG,BKK
FM,PVG,CAN
FM,PVG,CGO
FM,PVG,CGQ
FM,PVG,CTU
FM,PVG,DLC
FM,PVG,DYG
FM,PVG,HAK
FM,PVG,HKG
FM,PVG,HKT
FM,PVG,HRB
FM,PVG,ICN
FM,PVG,INC
FM,PVG,JNZ
FM,PVG,KIX
FM,PVG,KWE
FM,PVG,KWL
FM,PVG,MFM
FM,PVG,MIG
FM,PVG,NNG
FM,PVG,PUS
FM,PVG,SHE
FM,PVG,SHP
FM,PVG,SWA
FM,PVG,SYX
FM,PVG,TOY
FM,PVG,TSA
FM,PVG,TSN
FM,PVG,TVS
FM,PVG,WUH
FM,PVG,WXN
FM,PVG,XIY
FM,PVG,XMN
FM,PVG,YCU
FM,PVG,ZHA
FM,PVG,ZUH
FM,SHA,BAV
FM,SHA,CAN
FM,SHA,CGO
FM,SHA,CKG
FM,SHA,CSX
FM,SHA,CTU
FM,SHA,FOC
FM,SHA,FUG
FM,SHA,GMP
FM,SHA,HET
FM,SHA,HKG
FM,SHA,HND
FM,SHA,JGS
FM,SHA,JNG
FM,SHA,KHN
FM,SHA,KMG
FM,SHA,KWE
FM,SHA,KWL
FM,SHA,LHW
FM,SHA,LYG
FM,SHA,LYI
FM,SHA,MFM
FM,SHA,NNG
FM,SHA,PEK
FM,SHA,SHE
FM,SHA,SJW
FM,SHA,SWA
FM,SHA,SZX
FM,SHA,TAO
FM,SHA,TSA
FM,SHA,TSN
FM,SHA,TXN
FM,SHA,TYN
FM,SHA,URC
FM,SHA,WNZ
FM,SHA,WUH
FM,SHA,XIY
FM,SHA,XMN
FM,SHA,YIH
FM,SHA,YNT
FM,SHE,PVG
FM,SHE,SHA
FM,SHP,PVG
FM,SJW,SHA
FM,SWA,SHA
FM,SYX,PVG
FM,SZX,SHA
FM,TAO,DDG
FM,TAO,JMU
FM,TAO,JXA
FM,TAO,NDG
FM,TAO,PUS
FM,TAO,SHA
FM,TOY,PVG
FM,TSA,PVG
FM,TSA,SHA
FM,TSN,PVG
FM,TSN,SHA
FM,TVS,PVG
FM,TXN,CKG
FM,TXN,CTU
FM,TXN,SHA
FM,TYN,SHA
FM,URC,HTN
FM,URC,SHA
FM,WNZ,CAN
FM,WNZ,SHA
FM,WUH,PVG
FM,WUH,SHA
FM,WXN,PVG
FM,XIY,DSN
FM,XIY,PVG
FM,XIY,SHA
FM,XMN,CAN
FM,XMN,PVG
FM,XMN,SHA
FM,YCU,PVG
FM,YIH,SHA
FM,YNT,SHA
FM,ZHA,PVG
FM,ZUH,PVG
FO,AAY,SAH
FO,ADE,AHB
FO,ADE,DMM
FO,ADE,GXF
FO,ADE,MGQ
FO,ADE,RIY
FO,ADE,SAH
FO,ADE,SHJ
FO,AHB,ADE
FO,AHB,SAH
FO,AXK,SAH
FO,DMM,ADE
FO,DMM,TAI
FO,GXF,ADE
FO,GXF,SAH
FO,HOD,SAH
FO,JIB,SAH
FO,JIB,TAI
FO,RIY,ADE
FO,RIY,SAH
FO,RIY,SCT
FO,RIY,SHJ
FO,SAH,AAY
FO,SAH,ADE
FO,SAH,AXK
FO,SAH,GXF
FO,SAH,HOD
FO,SAH,RIY
FO,SAH,TAI
FO,SCT,RIY
FO,SHJ,ADE
FO,TAI,DMM
FO,TAI,JIB
FO,TAI,SAH
FR,AAR,AGP
FR,AAR,PMI
FR,AAR,STN
FR,ACE,BCN
FR,ACE,BGY
FR,ACE,BHX
FR,ACE,BLQ
FR,ACE,BOH
FR,ACE,BRS
FR,ACE,BVA
FR,ACE,CRL
FR,ACE,DUB
FR,ACE,EDI
FR,ACE,EIN
FR,ACE,EMA
FR,ACE,FKB
FR,ACE,HHN
FR,ACE,LBA
FR,ACE,LPL
FR,ACE,LTN
FR,ACE,MAD
FR,ACE,MAN
FR,ACE,NOC
FR,ACE,NRN
FR,ACE,ORK
FR,ACE,PIK
FR,ACE,SCQ
FR,ACE,SDR
FR,ACE,SNN
FR,ACE,STN
FR,ACE,SVQ
FR,ACE,ZAZ
FR,AGA,CRL
FR,AGA,MRS
FR,AGP,AAR
FR,AGP,BCN
FR,AGP,BGY
FR,AGP,BHX
FR,AGP,BLL
FR,AGP,BLQ
FR,AGP,BOH
FR,AGP,BRE
FR,AGP,BRS
FR,AGP,BRU
FR,AGP,BTS
FR,AGP,BVA
FR,AGP,CGN
FR,AGP,CIA
FR,AGP,CRL
FR,AGP,DTM
FR,AGP,DUB
FR,AGP,EDI
FR,AGP,EIN
FR,AGP,EMA
FR,AGP,FKB
FR,AGP,FMM
FR,AGP,FMO
FR,AGP,GSE
FR,AGP,HAU
FR,AGP,HHN
FR,AGP,IBZ
FR,AGP,KRK
FR,AGP,LBA
FR,AGP,LPL
FR,AGP,MAN
FR,AGP,MMX
FR,AGP,MRS
FR,AGP,NOC
FR,AGP,NRN
FR,AGP,NUE
FR,AGP,NYO
FR,AGP,ORK
FR,AGP,PIK
FR,AGP,PMI
FR,AGP,RYG
FR,AGP,SCQ
FR,AGP,SDR
FR,AGP,SNN
FR,AGP,STN
FR,AGP,TMP
FR,AGP,TRF
FR,AGP,TSF
FR,AGP,VST
FR,AGP,WRO
FR,AHO,AOI
FR,AHO,BGY
FR,AHO,BLL
FR,AHO,BLQ
FR,AHO,BTS
FR,AHO,BVA
FR,AHO,CIA
FR,AHO,CRL
FR,AHO,CUF
FR,AHO,DTM
FR,AHO,DUB
FR,AHO,EIN
FR,AHO,FMM
FR,AHO,GRO
FR,AHO,GSE
FR,AHO,HHN
FR,AHO,LTN
FR,AHO,MAD
FR,AHO,NRN
FR,AHO,NYO
FR,AHO,PMF
FR,AHO,PSA
FR,AHO,STN
FR,AHO,TRF
FR,AHO,TRS
FR,AHO,TSF
FR,ALC,BGY
FR,ALC,BHX
FR,ALC,BLL
FR,ALC,BLQ
FR,ALC,BOH
FR,ALC,BRE
FR,ALC,BRS
FR,ALC,BRU
FR,ALC,BVA
FR,ALC,CRL
FR,ALC,DUB
FR,ALC,EDI
FR,ALC,EIN
FR,ALC,EMA
FR,ALC,FKB
FR,ALC,FMM
FR,ALC,GSE
FR,ALC,HAU
FR,ALC,HHN
FR,ALC,KIR
FR,ALC,KRK
FR,ALC,KTW
FR,ALC,KUN
FR,ALC,LBA
FR,ALC,LPL
FR,ALC,MAN
FR,ALC,MST
FR,ALC,NOC
FR,ALC,NRN
FR,ALC,NUE
FR,ALC,NYO
FR,ALC,PIK
FR,ALC,RYG
FR,ALC,SCQ
FR,ALC,SNN
FR,ALC,STN
FR,ALC,TMP
FR,ALC,TRF
FR,ALC,VST
FR,ALC,VXO
FR,ALC,WMI
FR,ALC,WRO
FR,AOI,AHO
FR,AOI,CRL
FR,AOI,NRN
FR,AOI,STN
FR,AOI,TPS
FR,ATH,BGY
FR,ATH,CHQ
FR,ATH,PFO
FR,ATH,RHO
FR,ATH,SKG
FR,ATH,STN
FR,BCN,ACE
FR,BCN,AGP
FR,BCN,BGY
FR,BCN,BHX
FR,BCN,BLQ
FR,BCN,BRU
FR,BCN,BUD
FR,BCN,BVA
FR,BCN,CIA
FR,BCN,CRL
FR,BCN,DUB
FR,BCN,EDI
FR,BCN,EMA
FR,BCN,FCO
FR,BCN,FEZ
FR,BCN,FUE
FR,BCN,IBZ
FR,BCN,LPA
FR,BCN,LPL
FR,BCN,MAH
FR,BCN,MAN
FR,BCN,NDR
FR,BCN,NYO
FR,BCN,OPO
FR,BCN,PIK
FR,BCN,PMI
FR,BCN,RYG
FR,BCN,SCQ
FR,BCN,SDR
FR,BCN,STN
FR,BCN,SVQ
FR,BCN,TFN
FR,BCN,TFS
FR,BCN,TRN
FR,BCN,TSF
FR,BCN,VLL
FR,BCN,VNO
FR,BCN,WMI
FR,BCN,XRY
FR,BDS,BGY
FR,BDS,BLQ
FR,BDS,BVA
FR,BDS,CIA
FR,BDS,CRL
FR,BDS,EIN
FR,BDS,GRO
FR,BDS,PSA
FR,BDS,STN
FR,BDS,TRN
FR,BDS,TSF
FR,BES,MRS
FR,BGY,ACE
FR,BGY,AGP
FR,BGY,AHO
FR,BGY,ALC
FR,BGY,ATH
FR,BGY,BCN
FR,BGY,BDS
FR,BGY,BLL
FR,BGY,BRE
FR,BGY,BRI
FR,BGY,BRS
FR,BGY,BTS
FR,BGY,BUD
FR,BGY,BVA
FR,BGY,CAG
FR,BGY,CHQ
FR,BGY,CRL
FR,BGY,CTA
FR,BGY,DUB
FR,BGY,EIN
FR,BGY,EMA
FR,BGY,FEZ
FR,BGY,FUE
FR,BGY,GRO
FR,BGY,GSE
FR,BGY,HHN
FR,BGY,IBZ
FR,BGY,KGS
FR,BGY,KRK
FR,BGY,LBA
FR,BGY,LBC
FR,BGY,LDE
FR,BGY,LPA
FR,BGY,LPP
FR,BGY,MAD
FR,BGY,MAN
FR,BGY,MLA
FR,BGY,NRN
FR,BGY,NYO
FR,BGY,OPO
FR,BGY,PMI
FR,BGY,PMO
FR,BGY,PSR
FR,BGY,RAK
FR,BGY,RHO
FR,BGY,RIX
FR,BGY,RYG
FR,BGY,SCQ
FR,BGY,SDR
FR,BGY,SKG
FR,BGY,STN
FR,BGY,SUF
FR,BGY,SVQ
FR,BGY,SXF
FR,BGY,TFS
FR,BGY,TLL
FR,BGY,TMP
FR,BGY,TPS
FR,BGY,VLC
FR,BGY,VNO
FR,BGY,WMI
FR,BGY,WRO
FR,BGY,ZAZ
FR,BHX,ACE
FR,BHX,AGP
FR,BHX,ALC
FR,BHX,BCN
FR,BHX,BTS
FR,BHX,BZG
FR,BHX,DUB
FR,BHX,FAO
FR,BHX,FUE
FR,BHX,GDN
FR,BHX,IBZ
FR,BHX,KRK
FR,BHX,KTW
FR,BHX,KUN
FR,BHX,LDY
FR,BHX,LPA
FR,BHX,MJV
FR,BHX,MLA
FR,BHX,PMI
FR,BHX,REU
FR,BHX,TFS
FR,BIQ,CRL
FR,BIQ,DUB
FR,BIQ,NYO
FR,BIQ,STN
FR,BLL,AGP
FR,BLL,AHO
FR,BLL,ALC
FR,BLL,BGY
FR,BLL,BUD
FR,BLL,CCF
FR,BLL,CFU
FR,BLL,CHQ
FR,BLL,CIA
FR,BLL,FAO
FR,BLL,GRO
FR,BLL,MLA
FR,BLL,PMI
FR,BLL,PSA
FR,BLL,STN
FR,BLL,TFS
FR,BLL,TSF
FR,BLL,ZAD
FR,BLQ,ACE
FR,BLQ,AGP
FR,BLQ,AHO
FR,BLQ,ALC
FR,BLQ,BCN
FR,BLQ,BDS
FR,BLQ,BOD
FR,BLQ,BRI
FR,BLQ,BRS
FR,BLQ,BVA
FR,BLQ,CRL
FR,BLQ,CTA
FR,BLQ,DUB
FR,BLQ,EDI
FR,BLQ,IBZ
FR,BLQ,KRK
FR,BLQ,MAD
FR,BLQ,MAN
FR,BLQ,MLA
FR,BLQ,NRN
FR,BLQ,OPO
FR,BLQ,PMI
FR,BLQ,PMO
FR,BLQ,RYG
FR,BLQ,STN
FR,BLQ,SUF
FR,BLQ,SVQ
FR,BLQ,TFS
FR,BLQ,TPS
FR,BLQ,VLC
FR,BLQ,WMI
