Name,City,ISO-3166,Country,IATA,Latitude,Longitude,Key,Hex
Iwo Jima Airport,Iwojima,JP,Japan,IWO,24.784,141.323,3106,0C22
Izumo Airport,Izumo,JP,Japan,IZO,35.4136,132.89,3107,0C23
Kōchi Ryōma Airport,Kochi,JP,Japan,KCZ,33.5461,133.669,3108,0C24
Niigata Airport,Niigata,JP,Japan,KIJ,37.9559,139.121,3109,0C25
Kansai International Airport,Osaka,JP,Japan,KIX,34.4273,135.244,3110,0C26
Kerama Airport,Kerama,JP,Japan,KJP,26.1683,127.293,3111,0C27
Kitakyūshū Airport,Kitakyushu,JP,Japan,KKJ,33.8459,131.035,3112,0C28
Kikai Airport,Kikai,JP,Japan,KKX,28.3213,129.928,3113,0C29
Miyazaki Airport,Miyazaki,JP,Japan,KMI,31.8772,131.449,3114,0C2A
Kumamoto Airport,Kumamoto,JP,Japan,KMJ,32.8373,130.855,3115,0C2B
Komatsu Airport,Kanazawa,JP,Japan,KMQ,36.3946,136.407,3116,0C2C
Kagoshima Airport,Kagoshima,JP,Japan,KOJ,31.8034,130.719,3117,0C2D
Kitadaito Airport,Kitadaito,JP,Japan,KTD,25.9447,131.327,3118,0C2E
Kushiro Airport,Kushiro,JP,Japan,KUH,43.041,144.193,3119,0C2F
Yakushima Airport,Yakushima,JP,Japan,KUM,30.3856,130.659,3120,0C30
Monbetsu Airport,Monbetsu,JP,Japan,MBE,44.3039,143.404,3121,0C31
Memanbetsu Airport,Memanbetsu,JP,Japan,MMB,43.8806,144.164,3122,0C32
Minami-Daito Airport,Minami Daito,JP,Japan,MMD,25.8465,131.263,3123,0C33
Matsumoto Airport,Matsumoto,JP,Japan,MMJ,36.1668,137.923,3124,0C34
Miyako Airport,Miyako,JP,Japan,MMY,24.7828,125.295,3125,0C35
Misawa Air Base,Misawa,JP,Japan,MSJ,40.7032,141.368,3126,0C36
Minami Torishima Airport,Minami Tori Shima,JP,Japan,MUS,24.2897,153.979,3127,0C37
Miyakejima Airport,Miyakejima,JP,Japan,MYE,34.0736,139.56,3128,0C38
Matsuyama Airport,Matsuyama,JP,Japan,MYJ,33.8272,132.7,3129,0C39
Chubu Centrair International Airport,Nagoya,JP,Japan,NGO,34.8584,136.805,3130,0C3A
Nagasaki Airport,Nagasaki,JP,Japan,NGS,32.9169,129.914,3131,0C3B
Atsugi Naval Air Facility,Atsugi,JP,Japan,NJA,35.4546,139.45,3132,0C3C
Nagoya Airport,Nagoya,JP,Japan,NKM,35.255,136.924,3133,0C3D
Narita International Airport,Tokyo,JP,Japan,NRT,35.7647,140.386,3134,0C3E
Noto Airport,Wajima,JP,Japan,NTQ,37.2931,136.962,3135,0C3F
Tokachi-Obihiro Airport,Obihiro,JP,Japan,OBO,42.7333,143.217,3136,0C40
Yonaguni Airport,Yonaguni Jima,JP,Japan,OGN,24.4669,122.978,3137,0C41
Oshima Airport,Oshima,JP,Japan,OIM,34.782,139.36,3138,0C42
Okushiri Airport,Okushiri,JP,Japan,OIR,42.0717,139.433,3139,0C43
Oita Airport,Oita,JP,Japan,OIT,33.4794,131.737,3140,0C44
Naha Airport,Okinawa,JP,Japan,OKA,26.1958,127.646,3141,0C45
Okadama Airport,Sapporo,JP,Japan,OKD,43.1174,141.3813,3142,0C46
Okierabu Airport,Okierabu,JP,Japan,OKE,27.4255,128.701,3143,0C47
Oki Airport,Oki Island,JP,Japan,OKI,36.1811,133.325,3144,0C48
Okayama Airport,Okayama,JP,Japan,OKJ,34.7569,133.855,3145,0C49
Yokota Air Base,Yokota,JP,Japan,OKO,35.7485,139.348,3146,0C4A
Odate Noshiro Airport,Odate Noshiro,JP,Japan,ONJ,40.1919,140.371,3147,0C4B
Gifu Airport,Gifu,JP,Japan,QGU,35.3941,136.87,3148,0C4C
Rishiri Airport,Rishiri Island,JP,Japan,RIS,45.242,141.186,3149,0C4D
Yoron Airport,Yoron,JP,Japan,RNJ,27.044,128.402,3150,0C4E
Sendai Airport,Sendai,JP,Japan,SDJ,38.1397,140.917,3151,0C4F
Sado Airport,Sado,JP,Japan,SDS,38.0602,138.414,3152,0C50
Nakashibetsu Airport,Nakashibetsu,JP,Japan,SHB,43.5775,144.96,3153,0C51
Shimojishima Airport,Shimojishima,JP,Japan,SHI,24.8267,125.145,3154,0C52
Nanki Shirahama Airport,Nanki-shirahama,JP,Japan,SHM,33.6622,135.364,3155,0C53
Shonai Airport,Shonai,JP,Japan,SYO,38.8122,139.787,3156,0C54
Takamatsu Airport,Takamatsu,JP,Japan,TAK,34.2142,134.016,3157,0C55
Tajima Airport,Toyooka,JP,Japan,TJH,35.5128,134.787,3158,0C56
Tokunoshima Airport,Tokunoshima,JP,Japan,TKN,27.8364,128.881,3159,0C57
Tokushima Airport/JMSDF Air Base,Tokushima,JP,Japan,TKS,34.1328,134.607,3160,0C58
New Tanegashima Airport,Tanegashima,JP,Japan,TNE,30.6051,130.991,3161,0C59
Toyama Airport,Toyama,JP,Japan,TOY,36.6483,137.188,3162,0C5A
Tarama Airport,Tarama,JP,Japan,TRA,24.6539,124.675,3163,0C5B
Tsushima Airport,Tsushima,JP,Japan,TSJ,34.2849,129.331,3164,0C5C
Tottori Airport,Tottori,JP,Japan,TTJ,35.5301,134.167,3165,0C5D
Yamaguchi Ube Airport,Yamaguchi,JP,Japan,UBJ,33.93,131.279,3166,0C5E
Kumejima Airport,Kumejima,JP,Japan,UEO,26.3635,126.714,3167,0C5F
Kobe Airport,Kobe,JP,Japan,UKB,34.6328,135.224,3168,0C60
Wakkanai Airport,Wakkanai,JP,Japan,WKJ,45.4042,141.801,3169,0C61
Miho Yonago Airport,Miho,JP,Japan,YGJ,35.4922,133.236,3170,0C62
Angama Airport,Maasai Mara Game Reserve,KE,Kenya,ANA,-1.2716,34.9552,3171,0C63
Amboseli Airport,Amboseli National Park,KE,Kenya,ASV,-2.6451,37.2531,3172,0C64
Eldoret International Airport,Eldoret,KE,Kenya,EDL,0.4045,35.2389,3173,0C65
Garissa Airport,Garissa,KE,Kenya,GAS,-0.4635,39.6483,3174,0C66
Kakamega Airport,Kakamega,KE,Kenya,GGM,0.2713,34.7873,3175,0C67
Mara North Conservancy Airstrip,Maasai Mara Game Reserve,KE,Kenya,HKR,-1.1455,35.1247,3176,0C68
Hola Airport,Hola,KE,Kenya,HOA,-1.522,40.004,3177,0C69
Kilaguni Airport,Kilaguni,KE,Kenya,ILU,-2.9106,38.0652,3178,0C6A
Mulika Lodge Airport,Meru National Park,KE,Kenya,JJM,0.1651,38.1951,3179,0C6B
Keekorok Airstrip,Maasai Mara Game Reserve,KE,Kenya,KEU,-1.5858,35.2517,3180,0C6C
Kericho Airport,Kericho,KE,Kenya,KEY,-0.3899,35.2421,3181,0C6D
Kisumu Airport,Kisumu,KE,Kenya,KIS,-0.0861,34.7289,3182,0C6E
Kichwa Tembo Airstrip,"	Maasai Mara Game Reserve",KE,Kenya,KTJ,-1.2633,35.0278,3183,0C6F
Kitale Airport,Kitale,KE,Kenya,KTL,0.972,34.9586,3184,0C70
Manda Airstrip,Lamu,KE,Kenya,LAU,-2.2524,40.9131,3185,0C71
Lokichoggio Airport,Lokichoggio,KE,Kenya,LKG,4.2041,34.3482,3186,0C72
Lodwar Airport,Lodwar,KE,Kenya,LOK,3.122,35.6087,3187,0C73
Loiyangalani Airport,Loiyangalani,KE,Kenya,LOY,2.7633,36.7183,3188,0C74
Mombasa Moi International Airport,Mombasa,KE,Kenya,MBA,-4.0348,39.5942,3189,0C75
Musiara Airstrip,Maasai Mara Game Reserve,KE,Kenya,MDR,-1.2997,35.0653,3190,0C76
Mara Serena Lodge Airstrip,Masai Mara,KE,Kenya,MRE,-1.4061,35.0081,3191,0C77
Malindi Airport,Malindi,KE,Kenya,MYD,-3.2293,40.1017,3192,0C78
Jomo Kenyatta International Airport,Nairobi,KE,Kenya,NBO,-1.3192,36.9278,3193,0C79
Mandera,Mandera,KE,Kenya,NDE,3.933,41.85,3194,0C7A
Nyeri Airport,NYERI,KE,Kenya,NYE,-0.3644,36.9785,3195,0C7B
Nanyuki Airport,Nanyuki,KE,Kenya,NYK,-0.0624,37.041,3196,0C7C
Olare Orok Airstrip,Maasai Mara Game Reserve,KE,Kenya,OLG,-1.326,35.2492,3197,0C7D
Olikombo Airport,Maasai Mara Game Reserve,KE,Kenya,OLX,-1.4086,35.11,3198,0C7E
Ol Seki Airstrip,Maasai Mara Game Reserve,KE,Kenya,OSJ,-1.3783,35.3803,3199,0C7F
Moyale Airport,Moyale,KE,Kenya,OYL,3.4697,39.1014,3200,0C80
Buffalo Spring,Samburu South,KE,Kenya,UAS,0.5306,37.5342,3201,0C81
Ukunda Airstrip,Ukunda,KE,Kenya,UKA,-4.2933,39.5711,3202,0C82
Vipingo Estate Airstrip,Vipingo,KE,Kenya,VPG,-3.8078,39.7972,3203,0C83
Nairobi Wilson Airport,Nairobi,KE,Kenya,WIL,-1.3217,36.8148,3204,0C84
Wajir Airport,Wajir,KE,Kenya,WJR,1.7332,40.0916,3205,0C85
Manas International Airport,Bishkek,KG,Kyrgyzstan,FRU,43.0613,74.4776,3206,0C86
Issyk-Kul International Airport,Tamchy,KG,Kyrgyzstan,IKU,42.5879,76.713,3207,0C87
Osh Airport,Osh,KG,Kyrgyzstan,OSS,40.609,72.7933,3208,0C88
Battambang Airport,Battambang,KH,Cambodia,BBM,13.0956,103.224,3209,0C89
Sihanoukville International Airport,Sihanoukville,KH,Cambodia,KOS,10.5797,103.637,3210,0C8A
Kratie Airport,Kratie,KH,Cambodia,KTI,12.488,106.055,3211,0C8B
Kampong Chhnang Airport,Kompong Chnang,KH,Cambodia,KZC,12.2552,104.564,3212,0C8C
Phnom Penh International Airport,Phnom-penh,KH,Cambodia,PNH,11.5466,104.844,3213,0C8D
Ratanakiri Airport,Ratanakiri,KH,Cambodia,RBE,13.73,106.987,3214,0C8E
Siem Reap International Airport,Siem-reap,KH,Cambodia,REP,13.4107,103.813,3215,0C8F
Siem Reap-Angkor International Airport,Siem Reap,KH,Cambodia,SAI,13.3692,104.2231,3216,0C90
Stung Treng Airport,Stung Treng,KH,Cambodia,TNX,13.5319,106.015,3217,0C91
Buariki Airport,Buariki,KI,Kiribati,AAK,0.1853,173.637,3218,0C92
Abaiang Airport,Abaiang Atoll,KI,Kiribati,ABF,1.7986,173.041,3219,0C93
Abemama Atoll Airport,Abemama,KI,Kiribati,AEA,0.4908,173.829,3220,0C94
Arorae Island Airport,Arorae,KI,Kiribati,AIS,-2.6161,176.803,3221,0C95
Butaritari Atoll Airport,Butaritari,KI,Kiribati,BBG,3.0858,172.811,3222,0C96
Beru Airport,Beru Island,KI,Kiribati,BEZ,-1.3547,176.007,3223,0C97
Canton Island Airport,Canton Island,KI,Kiribati,CIS,-2.7681,-171.71,3224,0C98
Cassidy International Airport,Kiritimati,KI,Kiribati,CXI,1.9862,-157.35,3225,0C99
Kuria Airport,Kuria,KI,Kiribati,KUC,0.2186,173.442,3226,0C9A
Maiana Airport,Maiana,KI,Kiribati,MNK,1.0036,173.031,3227,0C9B
Makin Island Airport,Makin,KI,Kiribati,MTK,3.3744,172.992,3228,0C9C
Marakei Airport,Marakei,KI,Kiribati,MZK,2.0586,173.271,3229,0C9D
Nikunau Airport,Nikunau,KI,Kiribati,NIG,-1.3144,176.41,3230,0C9E
Nonouti Airport,Nonouti,KI,Kiribati,NON,-0.6397,174.428,3231,0C9F
Onotoa,Onotoa,KI,Kiribati,OOT,-1.7961,175.5261,3232,0CA0
Tabiteuea North Airport,Tabiteuea North,KI,Kiribati,TBF,-1.2245,174.776,3233,0CA1
Tamana Island Airport,Tamana,KI,Kiribati,TMN,-2.4858,175.97,3234,0CA2
Bonriki International Airport,Tarawa,KI,Kiribati,TRW,1.3816,173.147,3235,0CA3
Tabiteuea South Airport,Tabiteuea,KI,Kiribati,TSU,-1.4744,175.064,3236,0CA4
Ouani Airport,Anjouan,KM,Comoros,AJN,-12.1317,44.4303,3237,0CA5
Prince Said Ibrahim International Airport,Moroni,KM,Comoros,HAH,-11.5337,43.2719,3238,0CA6
Mohéli Bandar Es Eslam Airport,Moheli,KM,Comoros,NWA,-12.2981,43.7664,3239,0CA7
Iconi Airport,Moroni,KM,Comoros,YVA,-11.7108,43.2439,3240,0CA8
Vance W. Amory International Airport,Charlestown,KN,Saint Kitts and Nevis,NEV,17.2057,-62.5899,3241,0CA9
Robert L. Bradshaw International Airport,Basse Terre,KN,Saint Kitts and Nevis,SKB,17.3112,-62.7187,3242,0CAA
Sondok Airport,Hamhung,KP,North Korea,DSO,39.7452,127.474,3243,0CAB
Pyongyang Sunan International Airport,Pyongyang,KP,North Korea,FNJ,39.2241,125.67,3244,0CAC
Orang Airport,Chongjin,KP,North Korea,RGO,41.4285,129.6476,3245,0CAD
Wonsan Kalma International Airport,Wonsan,KP,North Korea,WOS,39.1668,127.486,3246,0CAE
Jinhae Airbase/Airport (G-813/K-10),Chinhae,KR,South Korea,CHF,35.1402,128.6962,3247,0CAF
Jeon Ju Airport (G-703),Jhunju,KR,South Korea,CHN,35.8781,127.1191,3248,0CB0
Cheongju International Airport/Cheongju Air Base (K-59/G-513),Chongju,KR,South Korea,CJJ,36.717,127.4987,3249,0CB1
Jeju International Airport,Cheju,KR,South Korea,CJU,33.5113,126.493,3250,0CB2
Gimpo International Airport,Seoul,KR,South Korea,GMP,37.5583,126.791,3251,0CB3
Sacheon Air Base/Airport,Sacheon,KR,South Korea,HIN,35.0886,128.0717,3252,0CB4
Seosan Air Base,Seosan,KR,South Korea,HMY,36.704,126.486,3253,0CB5
Incheon International Airport,Seoul,KR,South Korea,ICN,37.4691,126.451,3254,0CB6
Jeongseok Airport,Seogwipo,KR,South Korea,JDG,33.3996,126.712,3255,0CB7
Gangneung Airport (K-18),Kangnung,KR,South Korea,KAG,37.7536,128.9439,3256,0CB8
Pohang Airport (G-815/K-3),Pohang,KR,South Korea,KPO,35.988,129.4204,3257,0CB9
Kunsan Air Base,Kunsan,KR,South Korea,KUV,35.9038,126.616,3258,0CBA
Gwangju Airport,Kwangju,KR,South Korea,KWJ,35.1232,126.8054,3259,0CBB
Mokpo Heliport,Mokpo,KR,South Korea,MPK,34.7589,126.38,3260,0CBC
Muan International Airport,Muan,KR,South Korea,MWX,34.9914,126.3828,3261,0CBD
Osan Air Base,Osan,KR,South Korea,OSN,37.0906,127.03,3262,0CBE
Gimhae International Airport,Busan,KR,South Korea,PUS,35.1795,128.938,3263,0CBF
ROKAF,Taejon,KR,South Korea,QTW,36.3,127.4,3264,0CC0
Yeosu Airport,Yeosu,KR,South Korea,RSU,34.8423,127.617,3265,0CC1
Seoul Air Base (K-16),Seoul East,KR,South Korea,SSN,37.4447,127.1127,3266,0CC2
Suwon Airport,Suwon,KR,South Korea,SWU,37.2394,127.007,3267,0CC3
Daegu Airport,Taegu,KR,South Korea,TAE,35.8969,128.6553,3268,0CC4
Ulsan Airport,Ulsan,KR,South Korea,USN,35.5935,129.352,3269,0CC5
Wonju/Hoengseong Air Base (K-38/K-46),Wonju,KR,South Korea,WJU,37.4412,127.9639,3270,0CC6
Yecheon Airbase,Yechon,KR,South Korea,YEC,36.6304,128.3497,3271,0CC7
Yangyang International Airport,Sokcho / Gangneung,KR,South Korea,YNY,38.0613,128.669,3272,0CC8
Kuwait International Airport,Kuwait,KW,Kuwait,KWI,29.2266,47.9689,3273,0CC9
Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,KW,Kuwait,XIJ,28.9348,47.7919,3274,0CCA
Gerrard Smith International Airport,Cayman Brac,KY,Cayman Islands,CYB,19.687,-79.8828,3275,0CCB
Owen Roberts International Airport,Georgetown,KY,Cayman Islands,GCM,19.2928,-81.3577,3276,0CCC
Edward Bodden Airfield,Little Cayman,KY,Cayman Islands,LYB,19.6602,-80.0888,3277,0CCD
Aktobe Airport,Aktyubinsk,KZ,Kazakhstan,AKX,50.2458,57.2067,3278,0CCE
Almaty Airport,Alma-ata,KZ,Kazakhstan,ALA,43.3521,77.0405,3279,0CCF
Arkalyk North Airport,Arkalyk,KZ,Kazakhstan,AYK,50.3186,66.9528,3280,0CD0
Balkhash Airport,Balkhash,KZ,Kazakhstan,BXH,46.8933,75.005,3281,0CD1
Krainiy Airport,Baikonur,KZ,Kazakhstan,BXY,45.622,63.2108,3282,0CD2
Shymkent Airport,Chimkent,KZ,Kazakhstan,CIT,42.3642,69.4789,3283,0CD3
Taraz Airport,Dzhambul,KZ,Kazakhstan,DMB,42.8536,71.3036,3284,0CD4
Zhezkazgan Airport,Zhezkazgan,KZ,Kazakhstan,DZN,47.7083,67.7333,3285,0CD5
Ekibastuz Airport,Ekibastuz,KZ,Kazakhstan,EKB,51.591,75.215,3286,0CD6
Atyrau Airport,Atyrau,KZ,Kazakhstan,GUW,47.1219,51.8214,3287,0CD7
Hazrat Sultan International Airport,Turkistan,KZ,Kazakhstan,HSA,43.3111,68.5503,3288,0CD8
Sary-Arka Airport,Karaganda,KZ,Kazakhstan,KGF,49.6708,73.3344,3289,0CD9
Kokshetau Airport,Kokshetau,KZ,Kazakhstan,KOV,53.3291,69.5946,3290,0CDA
Kostanay West Airport,Kostanay,KZ,Kazakhstan,KSN,53.2069,63.5503,3291,0CDB
Kzyl-Orda Southwest Airport,Kzyl-Orda,KZ,Kazakhstan,KZO,44.7069,65.5925,3292,0CDC
Nursultan Nazarbayev International Airport,Nur-Sultan,KZ,Kazakhstan,NQZ,51.0225,71.4661,3293,0CDD
Semipalatinsk Airport,Semiplatinsk,KZ,Kazakhstan,PLX,50.3513,80.2344,3294,0CDE
Petropavlosk South Airport,Petropavlosk,KZ,Kazakhstan,PPK,54.7747,69.1839,3295,0CDF
Pavlodar Airport,Pavlodar,KZ,Kazakhstan,PWQ,52.195,77.0739,3296,0CE0
Aktau Airport,Aktau,KZ,Kazakhstan,SCO,43.8601,51.092,3297,0CE1
Zaysan Airport,Zaysan,KZ,Kazakhstan,SZI,47.4862,84.8856,3298,0CE2
Taldykorgan Airport,Taldykorgan,KZ,Kazakhstan,TDK,45.1251,78.4478,3299,0CE3
Astana International Airport,Tselinograd,KZ,Kazakhstan,TSE,51.0222,71.4669,3300,0CE4
Ust-Kamennogorsk Airport,Ust Kamenogorsk,KZ,Kazakhstan,UKK,50.0366,82.4942,3301,0CE5
Uralsk Airport,Uralsk,KZ,Kazakhstan,URA,51.1508,51.5431,3302,0CE6
�sharal Airport,�sharal,KZ,Kazakhstan,USJ,46.1908,80.8297,3303,0CE7
Urzhar Airport,Urzhar,KZ,Kazakhstan,UZR,47.0912,81.6652,3304,0CE8
Attopeu Airport,Attopeu,LA,Laos,AOU,14.8147,106.8217,3305,0CE9
Ban Huoeisay Airport,Huay Xai,LA,Laos,HOE,20.2573,100.437,3306,0CEA
Luang Phabang International Airport,Luang Prabang,LA,Laos,LPQ,19.8973,102.161,3307,0CEB
Luang Namtha Airport,Luang Namtha,LA,Laos,LXG,20.967,101.4,3308,0CEC
Sam Neua Airport,Sam Neua,LA,Laos,NEU,20.4184,104.067,3309,0CED
Oudomsay Airport,Muang Xay,LA,Laos,ODY,20.6827,101.994,3310,0CEE
Boun Neau Airport,Phongsaly,LA,Laos,PCQ,21.6475,101.9,3311,0CEF
Pakse International Airport,Pakse,LA,Laos,PKZ,15.1321,105.781,3312,0CF0
Saravane Airport,Saravane,LA,Laos,VNA,15.7094,106.4107,3313,0CF1
Wattay International Airport,Vientiane,LA,Laos,VTE,17.9883,102.563,3314,0CF2
Xieng Khouang Airport,Phon Savan,LA,Laos,XKH,19.45,103.158,3315,0CF3
Sayaboury Airport,Sainyabuli,LA,Laos,ZBY,19.2436,101.7093,3316,0CF4
Savannakhet Airport,Savannakhet,LA,Laos,ZVK,16.5566,104.76,3317,0CF5
Beirut Rafic Hariri International Airport,Beirut,LB,Lebanon,BEY,33.8209,35.4884,3318,0CF6
Rene Mouawad Air Base,Kleiat,LB,Lebanon,KYE,34.5893,36.0113,3319,0CF7
George F. L. Charles Airport,Castries,LC,Saint Lucia,SLU,14.0202,-60.9929,3320,0CF8
Hewanorra International Airport,Hewandorra,LC,Saint Lucia,UVF,13.7332,-60.9526,3321,0CF9
Anuradhapura Air Force Base,Anuradhapura,LK,Sri Lanka,ACJ,8.3015,80.4279,3322,0CFA
Ampara Airport,Galoya,LK,Sri Lanka,ADP,7.3378,81.6259,3323,0CFB
Batticaloa Airport,Batticaloa,LK,Sri Lanka,BTC,7.7058,81.6788,3324,0CFC
Bandaranaike International Colombo Airport,Colombo,LK,Sri Lanka,CMB,7.1808,79.8841,3325,0CFD
Mawella Lagoon Airport,Dickwella,LK,Sri Lanka,DIW,5.9908,80.7332,3326,0CFE
Diyawanna Oya Waterdrome,Sri Jayawardenepura Kotte,LK,Sri Lanka,DWO,6.905,79.91,3327,0CFF
Sigiriya Air Force Base,Sigiriya,LK,Sri Lanka,GIU,7.9567,80.7285,3328,0D00
Gal Oya Airport,Ampara,LK,Sri Lanka,GOY,7.3371,81.6259,3329,0D01
Hingurakgoda Air Force Base,Polonnaruwa Town,LK,Sri Lanka,HIM,8.0498,80.9814,3330,0D02
Mattala Rajapaksa International Airport,Mattala,LK,Sri Lanka,HRI,6.2845,81.1241,3331,0D03
Kankesanturai Airport,Jaffna,LK,Sri Lanka,JAF,9.7923,80.0701,3332,0D04
Koggala Airport,Koggala,LK,Sri Lanka,KCT,5.9937,80.3203,3333,0D05
Colombo Ratmalana Airport,Colombo,LK,Sri Lanka,RML,6.822,79.8862,3334,0D06
China Bay Airport,Trinciomalee,LK,Sri Lanka,TRR,8.5385,81.1819,3335,0D07
Weerawila Airport,Wirawila,LK,Sri Lanka,WRZ,6.2545,81.2352,3336,0D08
Cape Palmas Airport,Greenville,LR,Liberia,CPA,4.379,-7.6969,3337,0D09
Spriggs Payne Airport,Monrovia,LR,Liberia,MLW,6.2891,-10.7587,3338,0D0A
Roberts International Airport,Monrovia,LR,Liberia,ROB,6.2338,-10.3623,3339,0D0B
Moshoeshoe I International Airport,Maseru,LS,Lesotho,MSU,-29.4623,27.5525,3340,0D0C
Barysiai Airport,Barysiai,LT,Lithuania,HLJ,56.0706,23.5581,3341,0D0D
Klaipėda Airport,Klaipeda,LT,Lithuania,KLJ,55.7119,21.2428,3342,0D0E
Kaunas International Airport,Kaunas,LT,Lithuania,KUN,54.9639,24.0848,3343,0D0F
Palanga International Airport,Palanga,LT,Lithuania,PLQ,55.9732,21.0939,3344,0D10
Panevėžys Air Base,Panevezys,LT,Lithuania,PNV,55.7294,24.4608,3345,0D11
Šiauliai International Airport,Siauliai,LT,Lithuania,SQQ,55.8939,23.395,3346,0D12
Vilnius International Airport,Vilnius,LT,Lithuania,VNO,54.6341,25.2858,3347,0D13
Luxembourg-Findel International Airport,Luxemburg,LU,Luxembourg,LUX,49.6233,6.2044,3348,0D14
Daugavpils Intrenational Airport,Daugavpils,LV,Latvia,DGP,55.9447,26.665,3349,0D15
Liepāja International Airport,Liepaja,LV,Latvia,LPX,56.5175,21.0969,3350,0D16
Riga International Airport,Riga,LV,Latvia,RIX,56.9236,23.9711,3351,0D17
Ventspils International Airport,Ventspils,LV,Latvia,VNT,57.3578,21.5442,3352,0D18
Kufra Airport,Kufra,LY,Libya,AKF,24.1787,23.314,3353,0D19
Benina International Airport,Benghazi,LY,Libya,BEN,32.0968,20.2695,3354,0D1A
Ghat Airport,Ghat,LY,Libya,GHT,25.1456,10.1426,3355,0D1B
Hon Airport,Hon,LY,Libya,HUQ,29.1101,15.9656,3356,0D1C
La Abraq Airport,Al Bayda',LY,Libya,LAQ,32.7887,21.9643,3357,0D1D
Marsa Brega Airport,Marsa Brega,LY,Libya,LMQ,30.3781,19.5764,3358,0D1E
Ghadames East Airport,Ghadames,LY,Libya,LTD,30.1517,9.7153,3359,0D1F
Mitiga Airport,Tripoli,LY,Libya,MJI,32.8941,13.276,3360,0D20
Misratah Airport,Misratah,LY,Libya,MRA,32.3248,15.0598,3361,0D21
Ubari Airport,Ubari,LY,Libya,QUB,26.5684,12.8213,3362,0D22
Sabha Airport,Sebha,LY,Libya,SEB,26.987,14.4725,3363,0D23
Gardabya Airport,Sirt,LY,Libya,SRX,31.0635,16.595,3364,0D24
Tripoli International Airport,Tripoli,LY,Libya,TIP,32.6635,13.159,3365,0D25
Gamal Abdel Nasser Airport,Tobruk,LY,Libya,TOB,31.861,23.907,3366,0D26
Alzintan Airport,Zintan,LY,Libya,ZIS,31.7749,12.2501,3367,0D27
Al Massira Airport,Agadir,MA,Morocco,AGA,30.325,-9.4131,3368,0D28
Cherif Al Idrissi Airport,Al Hociema,MA,Morocco,AHU,35.1771,-3.8395,3369,0D29
Beni Mellal Airport,Beni Mellal,MA,Morocco,BEM,32.4019,-6.3159,3370,0D2A
Mohammed V International Airport,Casablanca,MA,Morocco,CMN,33.3675,-7.59,3371,0D2B
Moulay Ali Cherif Airport,Er-rachidia,MA,Morocco,ERH,31.9475,-4.3983,3372,0D2C
Mogador Airport,Essadouira,MA,Morocco,ESU,31.3975,-9.6817,3373,0D2D
Saïss Airport,Fes,MA,Morocco,FEZ,33.9273,-4.978,3374,0D2E
Goulimime Airport,Goulimime,MA,Morocco,GLN,29.0249,-10.0511,3375,0D2F
Ben Slimane Airport,Ben Slimane,MA,Morocco,GMD,33.6554,-7.2215,3376,0D30
Bassatine Airport,Meknes,MA,Morocco,MEK,33.8791,-5.5151,3377,0D31
Nador International Airport,El Aroui,MA,Morocco,NDR,34.9888,-3.0282,3378,0D32
Kenitra Airport,Kentira,MA,Morocco,NNA,34.2989,-6.5959,3379,0D33
Angads Airport,Oujda,MA,Morocco,OUD,34.7872,-1.924,3380,0D34
Zagora Airport,Zagora,MA,Morocco,OZG,30.3203,-5.8667,3381,0D35
Ouarzazate Airport,Ouarzazate,MA,Morocco,OZZ,30.9391,-6.9094,3382,0D36
Menara Airport,Marrakech,MA,Morocco,RAK,31.6069,-8.0363,3383,0D37
Rabat-Salé Airport,Rabat,MA,Morocco,RBA,34.0515,-6.7515,3384,0D38
Ibn Batouta Airport,Tanger,MA,Morocco,TNG,35.7269,-5.9169,3385,0D39
Tan Tan Airport,Tan Tan,MA,Morocco,TTA,28.4482,-11.1613,3386,0D3A
Saniat R'mel Airport,Tetouan,MA,Morocco,TTU,35.5943,-5.32,3387,0D3B
Bouarfa Airport,Bouarfa,MA,Morocco,UAR,32.5143,-1.9831,3388,0D3C
Monaco Heliport,Fontvieille,MC,Monaco,MCM,43.7259,7.4197,3389,0D3D
Bălți International Airport,Saltsy,MD,Moldova,BZY,47.8431,27.7772,3390,0D3E
Chişinău International Airport,Chisinau,MD,Moldova,KIV,46.9277,28.931,3391,0D3F
Chisinau International Airport,Chisinau,MD,Moldova,RMO,46.9277,28.931,3392,0D40
Podgorica Airport,Podgorica,ME,Montenegro,TGD,42.3594,19.2519,3393,0D41
Tivat Airport,Tivat,ME,Montenegro,TIV,42.4047,18.7233,3394,0D42
Ambilobe Airport,Ambilobe,MG,Madagascar,AMB,-13.1884,48.988,3395,0D43
Antsirabato Airport,Antalaha,MG,Madagascar,ANM,-14.9994,50.3202,3396,0D44
Antsirabe Airport,Antsirabe,MG,Madagascar,ATJ,-19.8392,47.0637,3397,0D45
Belo sur Tsiribihina Airport,Belo sur Tsiribihina,MG,Madagascar,BMD,-19.6867,44.5419,3398,0D46
Besalampy Airport,Besalampy,MG,Madagascar,BPY,-16.7445,44.4825,3399,0D47
Arrachart Airport,Antsiranana,MG,Madagascar,DIE,-12.3494,49.2917,3400,0D48
Soalala Airport,Soalala,MG,Madagascar,DWB,-16.1017,45.3588,3401,0D49
Tôlanaro Airport,Tolagnaro,MG,Madagascar,FTU,-25.0381,46.9561,3402,0D4A
